Id,Number,SubjectId,Title,CreditHours,Description
6f0186d2-b129-44ed-a4cb-5e499afef377,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Independent Study/Research,0,
d771d8ec-88ec-44f8-82cf-72d6e1288d56,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Transfer Learning In Networks,3,
7a74d57b-aacb-4b1e-99f7-bc9f2df3c178,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,NextGen Mobile Core Research,0,
75e5f470-d0e9-407e-8232-e7acbe88c2c5,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,3D Sketching Tool,3,
71bff347-a30f-4b90-a9ae-529ce8fbeaa0,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,iOS Development In Swift,3,
11fb9399-af4f-4cbd-b39a-653a1f15cd14,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Software Testing,3,
e36b23e2-6821-44e0-b4ec-2d1e20910c8e,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Congestion Control Analysis,0,
bf92a57c-5ece-4656-8f88-00b6cb4fcbff,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Image Analysis For Phenology,2,
c71eeb94-5843-4fcb-b3cf-9f6f85dc5149,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Methods Matrix And Networks,4,
2cfaf640-628c-4d8b-b7a8-7bb20ca7e5a7,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Undergraduate Research,0,
ce8bd69f-c8da-4184-b216-9b291ced47b5,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Bounded Recoverability Codes,3,
3f843098-a333-4260-8f49-7ec914f146e2,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Mobile Systems Security,0,
be4be1ff-181a-40c6-935f-63a56eb6001c,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Emerging Topics & Basics Of CS,3,
de37ed93-669e-4039-8c8c-ce9171c556f2,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Proof Theory,3,
3eaaf008-16d8-4ef7-9656-8f3043fbd0f9,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,MPC Protocol Mixing Optimizati,0,
f896356d-a0d5-4a56-9937-09c216a637fd,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Crowd User Interface,3,
2203a2ed-093f-4397-8d21-7d2790b4f6f6,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,NoSQL And Cloud Databases,3,
69937e8f-7324-41c2-b007-b7d72d607fa8,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,BIo Information,0,
a792d874-9b96-4520-8745-558ad20e2f25,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Job Info Visualization,3,
86dadcbe-2756-49b0-8fd0-8c45bb6c10fe,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Bioinformatics Using Python,2,
11a07eab-8c49-4983-a96c-ea355bd714b5,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,App Desgn & Analy For Ev Users,2,
84692bb5-5296-4d3e-81b4-ef369c7932bb,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Data Driven Apprch/Polcy Mking,3,
7b012362-7e8c-4955-b586-aedb3e74bede,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Social Media Content Check,3,
693e3cf3-22e0-4f22-ac38-86537b2be09f,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Operating Systems Sr Project,0,
6a788eaa-0aba-4722-8d16-e6fa96dbcb1f,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Prefiltered Font For Motion,0,
70ea7851-4d3d-4657-bd82-90d56a25c3a0,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Stance & Reason Classification,3,
3443edce-2508-4624-8328-4c60395b29fe,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Bio Image Processing,0,
2971d850-8e9c-48a2-a464-b19daf5e9e01,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Mobile Web Development,3,
86732eb2-b71c-4b47-8bf8-e3d5e684e934,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,HCI Research,0,
97e72415-3dc1-4e6b-9cb5-3a185ff1ff50,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Binary Hardening,0,
567a854d-7e3c-4be7-8a02-181ae75dd390,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Indoor Localization,3,
54a07726-ee97-420f-836f-e6a3df54b416,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Joint Embed Of Text & Networks,3,
22e4b1f0-3963-4528-8b1a-89f3e008ef45,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Modern Web Development Res,2,
208801d3-eeda-47c7-b2ed-e6492df12f4e,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Tanzania Virtual Svc Learning,1,
1fd021c6-0b5c-4a2c-9240-8bc4b21ad055,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Crowdsourcing Data Anotation,3,
74893647-2a1d-4c2e-9c2d-50e331df32b8,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Machine Learning Research,0,
5c2d7688-6a67-4ba8-8293-ef59b691999b,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Cross Platform App Development,3,
095ea608-9549-461b-b6d3-9094af88ba5d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Camera Database,1,
6332faf4-d236-49da-83c9-54e6409d344d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Intelligent Robotics Research,0,
bdf8475b-ca88-49b7-9a0e-96e63b6b017a,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,UG Robotics Project,1,
b63e9639-0f89-4b60-a6c5-804d95572d42,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Auto Plagiarism Analysis,0,
055176ac-e1a3-41d9-8599-14f69ef1d6b3,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Automatic Side Channel Eval,3,
1eecfb82-e8df-4ffa-b5c4-7d126d6a3ce8,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Advanced ML For Graphs,0,
f741140c-e7f5-42c3-8a2a-ed7cdb83ad3c,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Predict Drug-Drug Interaction,3,
e73f2384-b751-43af-a8bf-b7dca2f94136,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Research In Cloud Computing,0,
0ddaa9b0-3831-43d5-8e0e-1d587b3232bc,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,3D Image Processing,0,
92347ba7-34e5-4d35-b157-94a2abdd9be1,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Computer Vision Research,0,
0c88ffb6-9f1f-491b-81e3-41dfba3ea982,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Reliable And Secure Systems,0,
20c31b32-647d-4d1b-a6dc-3709bd6a0fdc,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Systems Research,0,
06b08ae9-a8b2-4064-9bc2-11d371126b5d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Coverage Types In PBT,0,
871a79fe-60ab-4a21-9d15-5cf9df921233,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Lossy Fabric For DL Training,0,
ac7bd295-7de1-4aa3-8f9f-f3ca54c6c18f,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Empathy AI And Robotics,0,
9be69702-dc6c-46b2-aaa7-2aac05e6fbe7,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Building A Cloud-Native DSA,0,
ac4fcfd7-bac6-4882-a322-c6c11fb0e04e,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Cam II Data Retrieval,2,
b63d6274-0243-4666-869d-48e1ef520869,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Predicting DDI,3,
8dbcdd41-78bd-4ff0-aab4-539b47238e3d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Senior Project,3,
813632f4-d307-49c6-804b-05462cd1600d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Bioinformatics Research I,1,
7c8408ef-1045-4678-a21d-55419a4df99d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Operating Systems Project,0,
f6b62e9b-06d5-4ee9-9207-d285001bc8e1,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,4G & 5G Data Visualization,3,
9ac0e3b4-fa5f-4ff8-8567-f53fdf4f030f,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Patient Provider Communication,3,
a95cbf64-c659-4e03-b6f5-413430c1c692,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Software Engineering Research,3,
aca19cfe-523d-49be-b342-6bdae804801d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Detect Bias Via Casual Infernc,3,
cf804d2d-3b13-41c4-8488-93bcf0c9250f,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Leak-Resilient Secret Sharing,3,
86ba807a-d18b-452c-a119-fb443149fada,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,NLP-based Graph DB Querying,0,
adb249e4-8a71-4397-a6c7-5adfee31f968,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Procedural City Generation,3,
c0d08551-85aa-4aee-8a7f-adef36bb44ab,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Deep Learning Research,5,
aa8d07dc-cb60-4638-9c57-4b76ea214d82,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Mobile App Using Version Crl,3,
8b40a1bf-7bf0-4a44-8035-a540eef77910,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Summer Security Research,0,
d36d00ab-99dd-43a4-9b0a-ff71cc2f0f32,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Bioinfo Research Project,2,
d410131d-3aa9-4b0a-a269-c895c9591de3,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Build Drone Video Datatset,0,
d525fc47-e45f-42d2-a30f-56ce4b9aae50,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Advanced Testing & Inspection,1,
dcd6015f-d1db-4221-99a3-8539cfe97913,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Stance Prediction In Debates,3,
e446160b-5238-4516-8abb-5e4d5de796b7,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Mathematical Toolkit In CS,3,
d4d5154b-8b56-413c-959f-2602f54f6aa0,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,HoloGNN Research,0,
c15de655-bc3f-4f8e-babc-4656a5b8eb5f,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Remote File Systems Research,3,
aa84af7d-a46d-477d-86c8-2380461146a9,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,MPEG-7 For Video Analytics,1,
f14a2de9-20e3-4620-9fe0-245eb8db7c12,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Auto Reason For Rel Prog Prop,3,
7a82f08b-e076-46d1-8eaf-e3e8e51d2a45,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Staged Symbolic Execution,3,This course has been identified for the Spring 2021 Online Catalog that will serve students who are pursuing the fully online option. The fully online option serves students who cannot or choose not to come to campus for Spring 2021.
0031d823-b734-49d1-93ca-f9d004af9dcc,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Text Mining,3,
06c38a91-9633-4f69-a26a-22a5e41c4fd5,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Home Automation Senior Project,3,
0d713902-d5f5-40d5-be78-0d25a1e9e9b6,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Ide For Android Devices,3,
0f4ad352-be98-4ed9-a167-ad49824ef18b,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Finding Attacks With Gatling,3,
d12f53b0-36ba-4917-b84d-78de780ecb8a,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Kihara Lab,0,
1a602dac-cfd8-4942-b2eb-3f2c74347080,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Tag,3,
1dcdf0ee-cdbc-4a6d-ad64-2e4fb66b7e68,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Item Locn Finder App Sr Proj,3,
23f3e3f6-3880-4c7d-80b3-961dd4737e73,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Crossplatform Multiplayer Game,3,
46539f5b-6b4c-42a6-8440-1529bce6f4dd,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Graphics & CS Tch Asst,3,This course has been identified for the Spring 2021 Online Catalog that will serve students who are pursuing the fully online option. The fully online option serves students who cannot or choose not to come to campus for Spring 2021.
41e9f929-4d75-4744-bed5-dba9864913c2,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Julia For Scientific Computing,3,
1f963b5e-e4fd-4a2f-af51-2df699d8c75b,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Zero Knowledge Proofs,3,
4634c172-97ae-44dc-b2c6-a88abde34921,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Platform Indep Dynamic Game,3,
512399eb-8209-4768-86b8-af94cdd13dae,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Cert-less Encryption Schemes,3,
52306a52-fddd-43d5-b316-4d8d74e22096,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Soft Specialized Parallel Arch,3,
58778543-2f75-45e3-825f-14567d39090d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Sw Engr Testing & Inspection,3,
2afa46d5-51e8-4a4c-826f-18d159a73cb3,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Multiparty Computation,3,
f5980125-8eb8-4b38-86d6-6ad29b2f0a1c,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Mixed Reality Dis Learning,3,
29957d54-1063-478b-86a9-08dc543ebdaa,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Undergrad Res In AI And ML,3,
ff298541-ea9f-4257-8dad-1c90716e3db9,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Computer Networks Research,0,
fae67653-e8cb-4dca-9634-c7003b711d06,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Big Spatial Data Processing,3,
10693482-b641-45ea-9715-6ca5cc560efa,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Sec Analysis Of Wearable Tech,3,
0f8b0f23-59a5-43e5-8de7-97f7ca772213,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Res In Artificial Intelligence,3,
7e5c543e-cb35-4add-97cb-6211b02ae8ad,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Mathematical Software Devpment,3,
0c6a90d8-03f3-47f3-ba9e-c1b60d209062,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,LLMs For Software Security,0,
927f6d53-e80f-4dc0-9b72-0750f5ea145a,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Software Engr Scrum Mgmt,3,
521bf280-482a-4894-bf2e-8b19b5defa14,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Graph Partitioning Algorithims,3,
9dda3944-5a0c-4dad-ab5e-24ba59e74bb5,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Comp Molecular Geometry,1,
df1a3373-ce95-4404-90d4-bcd5449595c4,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Machine Learning For Fmri,3,
7510e57f-9569-4d82-a562-faf6b4d3a993,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Video Drone Annotation,3,
b00206fd-6129-4512-9b63-03bfb2537cac,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Vehicle Performance Analysis,3,
b349f3df-40c2-4cf0-968b-f4fc207daf9b,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Synchronized Progress Mgmt,3,
c5716cdd-1dfe-4dd9-a2bb-b52613484930,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Improving Onion Services,3,
b4d35944-51d9-452a-b496-be9d3e6f3302,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Analyzing Webcam Streams,3,
b726ed47-ff2b-4408-96c7-9b6c0fd6844e,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Customizable Data Senior Proj,3,
c42c960c-885d-40b0-bb2a-efb982446d8e,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Using EEG To Assess Workload,3,
0ea44ee7-78e8-4582-8fa1-b46149ab3a12,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Automated Machine Learning,0,
d7710bd9-e303-458a-bdb4-c12565f0e0de,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Interactive Appearance Editing,3,
d7a0d5da-2afa-4526-8522-a811fd2712c4,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Web Based Application System,3,
e6b9827b-d892-4346-9982-ab0d7cbb0807,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Reverse Engineering,3,
92b3649e-939d-4d1d-afb4-1dc45d625cee,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Create Visual Dataset,3,
181fce1e-c3ce-43fc-9ffa-eb42514e4d1e,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Web Information Retrieval,3,
9350f1a4-d98e-4c9a-9418-0f5c13146501,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,NLP In Bioinformatics II,1,
215f05b6-4794-482d-8cb0-945f5e2a0353,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Procedural Urban Modeling Lod,1,
aa2595ea-b7c2-43ab-afa7-f18f1428d904,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Independent CRYPTO Research,3,
325438f7-106a-47a3-9ad0-2d27ac6d5e59,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Part-Time Prof Experience-CS,1,
3afd9716-3d8b-440d-a3cc-efe27cb585f9,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Gene Sequence Analysis,3,
ab135370-a897-46c7-9697-f6e5c0545ee5,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Topics In Animation,3,
abaefc63-0f56-40cf-a803-e891a3497f89,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Object Detection,3,
474ead86-32d3-4c4d-b6e8-d79521633ca0,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Detecting SW Vulnerabilities,2,
fb8e33e8-2df1-4b56-9ba6-0a0904fd35ce,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Generative AI,0,
bd092849-2055-4813-b596-341257a6c89b,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Data Collection And Labelling,3,
b03c5109-92d3-4b5f-9b18-f307ff83e461,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Object Identification,3,
cab8f07c-b584-4b50-a786-985f09776fd3,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Big Spatial Data Systems,3,
5bf59bab-9bba-4479-b507-4fd27b59d4a6,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Sw Engr Sr Proj Agile Method,3,
63513daf-6597-410a-aed5-311c1726f56d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Comp Protein Str Study,3,
dba706f0-a05c-41c1-b799-c80c23b9fb3a,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Undergraduate Research Project,3,
a9ff86ec-dd20-4806-83e8-40088559ad43,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Principles Of Web Development,1,
7265ca1b-0086-401c-9b94-caeb83c0c5ad,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Program/Data Sonification,3,
9f1478b5-0e98-4d01-a8cd-ed197a767777,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Text Visualization,0,
ea966d83-5abe-4aa9-8699-c2cf996c0112,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Automated Code Review,3,
98c0fd10-b69a-4d8c-9ca6-9847ef763cd0,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Image Assn With iOS Calendars,4,
fe38aa15-0a88-42fa-b915-7e342a05ed82,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Studies In Bias In AI,1,
98aa688d-ba2b-4368-a51f-053721e07ad9,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Social Network Mining,3,
b19c6caa-fa2d-421a-af5b-cc51a0a7b96e,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Mobile And Cloud Tech Sr Proj,3,
d762cf8e-7c1d-4236-a820-4e792938cac1,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Embedded System Applications I,0,
0cb4e9e6-d109-49b2-8761-ae8f05ce72c5,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Graph Embedding,3,
23c44bc0-2e6b-4585-9cc3-d29891aae6c8,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Machine Learning And HCI,0,
27eacbc1-b61d-45e0-a01f-a6e7d38455ed,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Internet Of Things,3,
c72dcf32-b600-4f2e-84d0-88f38bc307bd,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Mobile App Development,2,
d3eae64f-fe69-4d26-9eca-7acae6efaf9a,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Stat Network Bioinformatics,3,
35a9856a-56de-48ec-8ef1-0a4743b642e4,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,ML In Autonomous Vehicles,1,
76e2212b-44ec-44b8-a002-0eb40c56bf25,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Big Data Sys Senior Design Prj,3,
6c8e0309-1780-4fda-914d-4eeb014f6b64,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,View Splicing For AR Collab.,0,
e4918e22-4b1c-40b9-a094-d05eecc95647,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Automatic Differentiation,3,
fed399c4-5ea5-46e6-a330-e401b185044b,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Undergrad Research Assistant,0,
84d05643-0917-4320-bf38-e0e3ca19ba04,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Undergrad Research In AI & ML,3,
fc1d3f9d-32fe-43f8-9573-e3fa923213a5,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Analyzing Mutli-Cloud Services,0,
6810ef73-4876-4a3d-ab13-ebd2a674509d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Approach To Humanlike AI Voice,3,
0c4e803a-e9e7-4c02-9c4f-8e6fb6139d23,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,HCI: New Approach To Education,3,
e94a40e3-377b-4f53-9ddc-77bf9ec790fe,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Advanced Networking,0,
8c5d7172-1c2b-47f6-93d4-062ef8ba3837,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Vulnerability Identification,3,
77be60e7-f8fc-4859-a973-ac9b1f42e7a9,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,BLE Health Profile Security,0,
2a51eec4-bd42-457a-8a6a-61ecfdd1e0e0,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Multi-Tier Application Design,3,
377b0268-b212-4cbf-aac3-f736a5bf84c0,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Stock Market LLM Interaction,0,
296c8bd3-9108-410b-96bb-d0c6c8dbdd38,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Using Persistent Java,3,
3b61c2ed-484f-448c-aa29-c09ce776d1e3,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Multipath Routing,0,
4b94533d-9ea4-43c5-a7c1-a0379e34fbd0,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Rendering Large Uran Models,3,
43ca37d9-15b2-47fd-b877-34d4254227bb,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Dynamic Scaling Of 5G Services,0,
4ab38b24-8147-4e1e-92ad-bda5a21c9c85,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,View Splicing For AR Collab,0,
0025a455-9629-4b2e-8a73-316b9b96ba86,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,NLP In Bioinformatics,1,
14ac938c-a9db-4c6c-bc71-c8338f86146b,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Object & Movement Detection,0,
d9885b74-9485-46b3-9ffe-24635c201a3f,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Large Scale Data Analytics,3,This course is restricted to Data Science majors
09fa609b-2acb-4a5b-baa7-5596e1e1bbcd,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Porting System Software,3,
7dd474be-25c1-4e7b-a5a3-1ad254d022b9,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Spatial Data Management,3,
46b6ef40-3d5b-4258-8a40-d0a432cdccb6,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Security Research,0,
1882d064-368d-4e37-a65b-69d6c8e4f48d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Malware & Vulnerablilty Anlys,3,
1d453f40-3415-4426-a350-adcfa6a7fbd3,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Vision For Network Camera,3,
1db763fb-e8b3-4e75-815e-a0f68c5fb137,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Camera Discovery & Reliability,3,
29fdf00c-6216-47e5-8441-b57ad3ff2931,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Binary Analysis,3,
06f9524f-6cd8-4735-8a2f-bdc70ae51d2f,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Facebook Open Academy,3,
2ba1b67b-e67f-4a10-8cef-70bfd06f1af8,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Social Media Analytics Project,3,
4c3caab7-c89c-4493-884a-1e5cbe68044d,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Bioinformatics,0,
3a7c9055-73e4-4b9b-b11e-ff4b95ce3b2a,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Fairness In Machine Learning,3,
41fe50ae-1d91-4103-bdf6-318d4256b486,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Crowdsource Machine Learning,3,
d8707ecb-2585-436a-84e1-2f792e506f70,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Interactive Language Learning,0,
f376bfa8-655a-4ca3-96dc-71cf462f554a,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Neurological Pattern Research,2,
52b689c6-a942-4725-bd3d-bc21e19e9401,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Expermntl Study Of Trust In ML,3,
57353303-b1c8-418c-ae59-13619c0c06b3,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Res In Machine Learning,3,
591f4f63-bbb5-438f-8633-9b01fbaa2611,49000,86ad8a59-6ddc-4067-9f6b-169c8eec86a6,Reliability Of Deep Nets,3,
